-5.0,-5.0,-0.26237485370392877
-5.0,-4.9,-0.9506990901852983
-5.0,-4.8,-0.7932390854561169
-5.0,-4.7,0.03388331703991594
-5.0,-4.6,0.821416245511858
-5.0,-4.5,0.9544177345154423
-5.0,-4.4,0.3687862104282353
-5.0,-4.3,-0.4726514958194254
-5.0,-4.2,-0.974007452315619
-5.0,-4.1,-0.8244872570338623
-5.0,-4.0,-0.158622668804709
-5.0,-3.9,0.5897138643810356
-5.0,-3.8,0.9855692267172771
-5.0,-3.7,0.8365129714963004
-5.0,-3.5999999999999996,0.25793875633272045
-5.0,-3.5,-0.4341656243337532
-5.0,-3.4,-0.9082622483398137
-5.0,-3.3,-0.971737002788134
-5.0,-3.2,-0.6307200976871087
-5.0,-3.1,-0.052456723077984144
-5.0,-3.0,0.5290826861200238
-5.0,-2.9,0.9117477525972576
-5.0,-2.8,0.9892554968260152
-5.0,-2.6999999999999997,0.7669492662654117
-5.0,-2.6,0.337324592017413
-5.0,-2.5,-0.165166212373579
-5.0,-2.4,-0.6098937691263769
-5.0,-2.3,-0.9026667072788469
-5.0,-2.1999999999999997,-0.9999868405061417
-5.0,-2.1,-0.9068151631413963
-5.0,-2.0,-0.6636338842129675
-5.0,-1.9,-0.3293981853034639
-5.0,-1.7999999999999998,0.034327137153757716
-5.0,-1.6999999999999997,0.3749416966401719
-5.0,-1.5999999999999996,0.6551142903144545
-5.0,-1.5,0.8543682189235223
-5.0,-1.4000000000000004,0.9672933661211136
-5.0,-1.2999999999999998,0.9999083686947798
-5.0,-1.2000000000000002,0.965474496467379
-5.0,-1.0999999999999996,0.8806624759943303
-5.0,-1.0,0.7625584504796027
-5.0,-0.9000000000000004,0.6266591595415013
-5.0,-0.7999999999999998,0.4857830234084659
-5.0,-0.7000000000000002,0.3497074056851779
-5.0,-0.5999999999999996,0.22530762804459628
-5.0,-0.5,0.11699024537436405
-5.0,-0.39999999999999947,0.027255395678052262
-5.0,-0.3000000000000007,-0.04272821653751956
-5.0,-0.20000000000000018,-0.09260834232412285
-5.0,-0.09999999999999964,-0.12243326964642087
-5.0,0.0,-0.13235175009777303
-5.0,0.09999999999999964,-0.12243326964642087
-5.0,0.20000000000000018,-0.09260834232412285
-5.0,0.3000000000000007,-0.04272821653751956
-5.0,0.40000000000000036,0.027255395678052262
-5.0,0.5,0.11699024537436405
-5.0,0.6000000000000005,0.22530762804459628
-5.0,0.6999999999999993,0.34970740568517455
-5.0,0.7999999999999998,0.4857830234084659
-5.0,0.8999999999999995,0.6266591595414985
-5.0,1.0,0.7625584504796027
-5.0,1.0999999999999996,0.8806624759943303
-5.0,1.2000000000000002,0.965474496467379
-5.0,1.2999999999999998,0.9999083686947798
-5.0,1.4000000000000004,0.9672933661211136
-5.0,1.5,0.8543682189235223
-5.0,1.6000000000000005,0.6551142903144518
-5.0,1.7000000000000002,0.3749416966401719
-5.0,1.8000000000000007,0.03432713715375416
-5.0,1.8999999999999995,-0.3293981853034639
-5.0,2.0,-0.6636338842129675
-5.0,2.0999999999999996,-0.9068151631413949
-5.0,2.1999999999999993,-0.9999868405061417
-5.0,2.3,-0.9026667072788469
-5.0,2.4000000000000004,-0.6098937691263742
-5.0,2.5,-0.165166212373579
-5.0,2.5999999999999996,0.33732459201740966
-5.0,2.7,0.7669492662654117
-5.0,2.8000000000000007,0.9892554968260163
-5.0,2.9000000000000004,0.9117477525972547
-5.0,3.0,0.5290826861200238
-5.0,3.1000000000000014,-0.052456723077991235
-5.0,3.1999999999999993,-0.6307200976871031
-5.0,3.299999999999999,-0.9717370027881324
-5.0,3.4000000000000004,-0.9082622483398137
-5.0,3.5,-0.4341656243337532
-5.0,3.5999999999999996,0.25793875633272045
-5.0,3.6999999999999993,0.8365129714963004
-5.0,3.8000000000000007,0.9855692267172759
-5.0,3.9000000000000004,0.5897138643810356
-5.0,4.0,-0.158622668804709
-5.0,4.1,-0.8244872570338623
-5.0,4.200000000000001,-0.9740074523156174
-5.0,4.300000000000001,-0.4726514958194129
-5.0,4.399999999999999,0.36878621042822207
-5.0,4.5,0.9544177345154423
-5.0,4.6,0.821416245511858
-5.0,4.699999999999999,0.033883317039930146
-5.0,4.800000000000001,-0.7932390854561212
-5.0,4.9,-0.9506990901852983
-4.9,-5.0,-0.9506990901852983
-4.9,-4.9,-0.7809030487937063
-4.9,-4.8,0.07382258613361509
-4.9,-4.7,0.8541373612724971
-4.9,-4.6,0.9275127599752131
-4.9,-4.5,0.2741472326083912
-4.9,-4.4,-0.5747488016181825
-4.9,-4.3,-0.996086503119594
-4.9,-4.2,-0.723801245324708
-4.9,-4.1,0.020703017444912656
-4.9,-4.0,0.7384066356710494
-4.9,-3.9,0.998754845777334
-4.9,-3.8,0.68228834562584
-4.9,-3.7,0.0008881568057175921
-4.9,-3.5999999999999996,-0.6662075402658697
-4.9,-3.5,-0.9913421204447341
-4.9,-3.4,-0.8481486830548449
-4.9,-3.3,-0.3358248592171486
-4.9,-3.2,0.3026951410063087
-4.9,-3.1,0.8060924645484998
-4.9,-3.0,0.9997290996714397
-4.9,-2.9,0.8436648994679209
-4.9,-2.8,0.42056997295410226
-4.9,-2.6999999999999997,-0.11566705493723341
